h_pos,v_pos
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.58,-1.58
1.57,-1.58
1.57,-1.59
1.58,-1.57
1.58,-1.56
1.59,-1.55
1.6,-1.55
1.61,-1.54
1.64,-1.5
1.64,-1.49
1.67,-1.47
1.71,-1.43
1.76,-1.37
1.81,-1.33
1.88,-1.26
1.92,-1.22
1.98,-1.16
2.05,-1.09
2.16,-0.98
2.29,-0.84
2.4,-0.72
2.5,-0.61
2.58,-0.54
2.61,-0.5
2.61,-0.49
2.6,-0.5
2.57,-0.53
2.52,-0.58
2.47,-0.62
2.41,-0.69
2.36,-0.74
2.32,-0.78
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.31,-0.79
2.32,-0.78
2.3,-0.79
2.29,-0.81
2.26,-0.85
2.24,-0.88
2.2,-0.91
2.17,-0.96
2.12,-1.01
2.07,-1.06
2.01,-1.13
1.95,-1.2
1.87,-1.28
1.79,-1.38
1.67,-1.49
1.44,-1.76
1.58,-1.61
1.34,-1.84
1.47,-1.71
1.36,-1.82
1.29,-1.88
1.26,-1.9
1.24,-1.9
1.24,-1.89
1.27,-1.86
1.28,-1.85
1.33,-1.79
1.39,-1.74
1.35,-1.79
1.46,-1.66
1.52,-1.61
1.57,-1.56
1.6,-1.54
1.6,-1.54
1.6,-1.54
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.6,-1.55
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
1.59,-1.56
